postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
SL3 9BU,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9BX,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9DH,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9DQ,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL3 9EQ,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
SL4 2JQ,SEPD,LV,1,TT3605,29,2026-08-01T12:08:39Z,2026-08-01T16:07:57Z,3.99
BH17 9AB,SEPD,LV,1,TT5354,21,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH17 9AD,SEPD,LV,1,TT5354,21,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH17 9AS,SEPD,LV,1,TT5354,21,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH17 9AT,SEPD,LV,1,TT5354,21,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH17 9BN,SEPD,LV,1,TT5354,21,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH17 9BW,SEPD,LV,1,TT5354,21,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH21 3DB,SEPD,LV,1,TT5666,11,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH21 3DD,SEPD,LV,1,TT5666,11,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
BH21 3DE,SEPD,LV,1,TT5666,11,2026-08-03T15:08:36Z,2026-08-03T19:00:02Z,3.86
